"Interval","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037"
4257,0.000265332538522364,0.000302395615347599,0.00033091984616307,0.000329916236605293,0.000327963565379343,0.000325249473958375,0.000322535382537406,0.000319821291116437,0.000317107199695469,0.0003143931082745,0.000311679016853532,0.000308964925432563,0.000306250834011595,0.000306284640287481,0.000303548479900995,0.00031012879270637,0.000327082213002404,0.000434009464227705,0.000446152667756165,0.000450785479304835
4258,0.000491450974370408,0.000550811307651109,0.000602937077630221,0.000601281725160194,0.000598154655849829,0.000593204186945423,0.000588253718041016,0.000583303249136609,0.000578352780232203,0.000573402311327796,0.000568451842423389,0.000563501373518982,0.000558550904614576,0.000556129748431144,0.000551158966047113,0.000563786388504479,0.000603445415789714,0.000803587152469501,0.00082711967283812,0.000832972144123147
4259,0.000702659400659662,0.000791142787945077,0.000862759001808678,0.000860473846565548,0.000856640166602397,0.000849550419016111,0.000842460671429825,0.000835370923843539,0.000828281176257253,0.000821191428670967,0.00081410168108468,0.000807011933498394,0.000799922185912108,0.000797141633971461,0.000790017278234705,0.00080235121425546,0.000838436568704837,0.00111735845958852,0.00114769386609575,0.00115915466208995
4260,0.000878947949720088,0.00100957690321462,0.00111237534331107,0.00111089799677581,0.0011093048131347,0.00110012750311931,0.00109095019310393,0.00108177288308855,0.00107259557307316,0.00106341826305778,0.00105424095304239,0.00104506364302701,0.00103588633301163,0.00103567089232247,0.00102642160738546,0.0010494708105992,0.00108997660924262,0.001447214680025,0.00149506090874963,0.00151321715947669
4261,0.000794534194971507,0.000932956911557197,0.00103527701093832,0.00103319295698339,0.00103049007953218,0.00102196636509827,0.00101344265066437,0.00100491893623046,0.000996395221796554,0.000987871507362648,0.000979347792928742,0.000970824078494836,0.000962300364060928,0.000965486399616287,0.000956868641295233,0.000980486256188217,0.00103085398856739,0.00135945637539024,0.00141021828715306,0.00143188315319105
4262,0.000659210019124402,0.000761051389270107,0.000838302497773594,0.000836508778415735,0.000833500067239597,0.000826604122462162,0.000819708177684725,0.000812812232907288,0.000805916288129852,0.000799020343352416,0.00079212439857498,0.000785228453797543,0.000778332509020107,0.000779648994568604,0.000772687093678314,0.000785195330747567,0.000828665355651374,0.0010951240722134,0.00113271150171885,0.0011482847607586
4263,0.00035735472199068,0.00041492597973306,0.000454640361166962,0.000453393155462271,0.000450974096705163,0.000447242596875419,0.000443511097045674,0.00043977959721593,0.000436048097386185,0.000432316597556441,0.000428585097726697,0.000424853597896952,0.000421122098067207,0.000419919899721839,0.000416168086412471,0.000420651727803047,0.000444919919447492,0.000588614658457848,0.000606832466686238,0.000613639360347067
4264,0.000149178177315049,0.000172237632469585,0.000190755258669232,0.00019060182646851,0.000189594344886181,0.000188025820346013,0.000186457295805846,0.000184888771265679,0.000183320246725511,0.000181751722185344,0.000180183197645176,0.000178614673105009,0.000177046148564842,0.000177038919668882,0.000175457855943762,0.000177756713991549,0.000190673268177578,0.00025163103947908,0.000259125257541302,0.000262553067134815
4265,2.89081343765681e-05,3.29399930486416e-05,3.69445991652324e-05,3.70347845861489e-05,3.6860133020711e-05,3.65552394257298e-05,3.62503458307486e-05,3.59454522357673e-05,3.56405586407861e-05,3.53356650458048e-05,3.50307714508236e-05,3.47258778558424e-05,3.44209842608612e-05,3.45220272542483e-05,3.42138734711792e-05,3.46708152024804e-05,3.66603782531798e-05,4.80356203902294e-05,4.90294212165105e-05,4.99196679961257e-05
4266,2.07939986714964e-07,3.98126111189413e-07,3.94915234978718e-07,3.91704358768022e-07,3.88493482557327e-07,3.85282606346631e-07,3.82071730135936e-07,3.7886085392524e-07,3.75649977714545e-07,3.7243910150385e-07,3.69228225293154e-07,3.66017349082459e-07,3.62806472871763e-07,3.59595596661068e-07,3.56384720450372e-07,3.53173844239677e-07,3.49962968028981e-07,3.75092396325827e-07,3.71653911147338e-07,6.77351325827139e-07
4267,5.06239149187422e-07,5.69523233500674e-07,5.64916573419805e-07,5.60309913338936e-07,5.55703253258066e-07,5.51096593177197e-07,5.46489933096328e-07,5.41883273015459e-07,5.3727661293459e-07,5.32669952853721e-07,5.28063292772852e-07,5.23456632691983e-07,5.18849972611114e-07,5.14243312530245e-07,5.09636652449376e-07,5.05029992368507e-07,6.01448043542002e-07,7.79364222383656e-07,7.8519542920187e-07,7.78202828745638e-07
4268,4.54080486340279e-07,4.50433629904671e-07,4.51330210781356e-07,4.47646864654086e-07,4.43963518526816e-07,4.40280172399547e-07,4.36596826272277e-07,4.32913480145007e-07,4.29230134017737e-07,4.25546787890467e-07,4.21863441763198e-07,4.18180095635928e-07,4.14496749508658e-07,4.10813403381388e-07,4.07130057254119e-07,4.03446711126849e-07,3.99763364999579e-07,7.03546676208278e-07,6.97393973128893e-07,6.91241270049508e-07
4269,4.46270002368563e-07,5.57180334350547e-07,6.09923894695518e-07,6.04960453518419e-07,5.9999701234132e-07,5.95033571164221e-07,5.90070129987122e-07,5.85106688810023e-07,5.80143247632923e-07,5.75179806455825e-07,5.70216365278725e-07,5.65252924101626e-07,5.60289482924527e-07,5.55326041747428e-07,5.50362600570329e-07,5.4539915939323e-07,5.82841094252956e-07,9.99281695464089e-07,1.06501192468129e-06,1.0557230519198e-06
4270,1.29156443881782e-07,1.28119148298908e-07,2.36124098281661e-07,2.34211050098896e-07,2.32298001916131e-07,2.30384953733366e-07,2.284719055506e-07,2.26558857367835e-07,2.2464580918507e-07,2.22732761002305e-07,2.2081971281954e-07,2.18906664636775e-07,2.16993616454009e-07,2.15080568271244e-07,2.13167520088479e-07,2.11254471905714e-07,2.09341423722949e-07,2.07428375540184e-07,2.76266478125241e-07,2.7378520543916e-07
4271,1.62668971521554e-07,1.80070736413231e-07,1.78614038379509e-07,1.77157340345786e-07,1.75700642312064e-07,1.74243944278341e-07,1.72787246244618e-07,1.71330548210896e-07,1.69873850177173e-07,1.68417152143451e-07,1.66960454109728e-07,1.65503756076005e-07,1.64047058042283e-07,1.6259036000856e-07,1.61133661974837e-07,1.59676963941115e-07,1.58220265907392e-07,2.30630861653499e-07,2.28580911858561e-07,2.26530962063622e-07
4272,3.19037146867121e-07,3.16474855028291e-07,3.13912563189461e-07,3.11350271350631e-07,3.08787979511801e-07,3.06225687672971e-07,3.03663395834141e-07,3.01101103995311e-07,2.98538812156481e-07,2.95976520317651e-07,2.93414228478821e-07,2.90851936639991e-07,2.88289644801161e-07,2.85727352962331e-07,2.83165061123501e-07,2.80602769284671e-07,4.05256255655163e-07,5.35248810822054e-07,5.30592010681819e-07,5.25935210541584e-07
4273,1.37412587618206e-07,2.86582481071269e-07,2.84271977736425e-07,2.81961474401581e-07,2.79650971066737e-07,2.77340467731893e-07,2.75029964397049e-07,2.72719461062205e-07,2.70408957727361e-07,2.68098454392516e-07,2.65787951057672e-07,2.63477447722828e-07,2.61166944387984e-07,2.5885644105314e-07,2.56545937718296e-07,2.54235434383452e-07,2.51924931048608e-07,3.2062276881894e-07,3.17741973706907e-07,4.27110240293769e-07
4274,3.47151988956775e-07,4.20693184118037e-07,4.17292060484358e-07,4.13890936850679e-07,4.10489813217001e-07,4.07088689583322e-07,4.03687565949643e-07,4.00286442315964e-07,3.96885318682286e-07,3.93484195048607e-07,3.90083071414928e-07,3.86681947781249e-07,3.83280824147571e-07,3.79879700513892e-07,3.76478576880213e-07,3.73077453246534e-07,4.42602438178268e-07,4.3861562013065e-07,4.47350356577221e-07,4.43261367392948e-07
4275,3.57592860164062e-07,3.5472090678501e-07,3.51848953405957e-07,3.48977000026904e-07,3.46105046647851e-07,3.43233093268799e-07,3.40361139889746e-07,3.37489186510693e-07,3.3461723313164e-07,3.31745279752588e-07,3.28873326373535e-07,3.26001372994482e-07,3.23129419615429e-07,3.20257466236377e-07,3.17385512857324e-07,3.14513559478271e-07,3.11641606099218e-07,4.21018560050903e-07,4.17245096642551e-07,4.134716332342e-07
4276,3.72024548212189e-07,3.69036686400798e-07,5.92791357029874e-07,5.87982444959299e-07,5.83173532888724e-07,5.78364620818148e-07,5.73555708747573e-07,5.68746796676998e-07,5.63937884606422e-07,5.59128972535847e-07,5.54320060465272e-07,5.49511148394696e-07,5.44702236324121e-07,5.39893324253545e-07,5.3508441218297e-07,5.30275500112395e-07,5.25466588041819e-07,6.35151456478251e-07,6.2942300417779e-07,6.2369455187733e-07
4277,3.47290540578258e-07,3.44501323184578e-07,3.41712105790898e-07,3.38922888397218e-07,3.36133671003539e-07,3.33344453609859e-07,3.30555236216179e-07,3.27766018822499e-07,3.24976801428819e-07,3.22187584035139e-07,3.19398366641459e-07,3.1660914924778e-07,3.138199318541e-07,3.1103071446042e-07,3.0824149706674e-07,4.19945902724548e-07,4.16237145100983e-07,5.24777037527897e-07,5.90917466582179e-07,5.85738974425999e-07
4278,3.09431879734171e-07,3.61467439982519e-07,3.58544401035139e-07,4.31950374141854e-07,4.28414308374551e-07,4.24878242607248e-07,4.21342176839945e-07,4.17806111072642e-07,4.14270045305339e-07,4.10733979538035e-07,4.07197913770732e-07,4.03661848003429e-07,4.00125782236126e-07,3.96589716468823e-07,3.9305365070152e-07,3.99058711440979e-07,3.95446017321185e-07,5.55395491888738e-07,6.62717767463535e-07,7.33218946468701e-07
4279,3.69041908410343e-07,3.66077992531866e-07,4.34672459847636e-07,4.3113383132548e-07,4.27595202803324e-07,4.24056574281168e-07,4.20517945759012e-07,4.16979317236856e-07,4.134406887147e-07,4.09902060192544e-07,4.06363431670388e-07,4.02824803148233e-07,3.99286174626077e-07,3.95747546103921e-07,3.92208917581765e-07,3.88670289059609e-07,3.85131660537453e-07,5.53110327402705e-07,5.48194178157542e-07,5.43278028912379e-07
4280,2.08342093174046e-05,2.35076388132455e-05,2.50793664644658e-05,2.49791581766959e-05,2.47740291176803e-05,2.45689000586646e-05,2.4363770999649e-05,2.41586419406333e-05,2.39535128816177e-05,2.3748383822602e-05,2.35432547635864e-05,2.33381257045707e-05,2.31329966455551e-05,2.29278675865394e-05,2.27227385275238e-05,2.27943016298475e-05,2.38360247066246e-05,3.28254110194009e-05,3.31415414876162e-05,3.28453365452191e-05
4281,0.000185941220619113,0.000210735524197955,0.000228223211134307,0.000229916180303112,0.000228337120130138,0.000226447487443249,0.000224557854756359,0.000222668222069469,0.000220778589382579,0.000218888956695689,0.000216999324008799,0.00021510969132191,0.00021322005863502,0.000212298414024453,0.000210401007042893,0.000211559109800367,0.000224097960547667,0.000303453388678115,0.000311477147932904,0.000311706491547824
4282,0.000454594266870824,0.000522008282727501,0.000557930543070491,0.000556365483244503,0.000553109262972318,0.000548530605903762,0.000543951948835207,0.000539373291766651,0.000534794634698096,0.000530215977629541,0.000525637320560985,0.000521058663492429,0.000516480006423874,0.000515429819188273,0.000510822823561723,0.000513771139302691,0.000546764347753784,0.000746830794799055,0.000765409889225961,0.000767187101094632
4283,0.000646055854305996,0.000746102778339433,0.00080302674032166,0.0008013548582583,0.000796326620415663,0.000789735504174065,0.000783144387932466,0.000776553271690867,0.000769962155449269,0.00076337103920767,0.000756779922966072,0.000750188806724474,0.000743597690482875,0.00074050381556333,0.000733884611547437,0.000737523308561026,0.000764779992482143,0.00103281424350158,0.00106896798279354,0.00107528340471577
4284,0.000882398071246468,0.00101249541044958,0.00109109124871824,0.00109123777494377,0.00108458530086741,0.00107560854828906,0.00106663179571069,0.00105765504313233,0.00104867829055398,0.00103970153797562,0.00103072478539726,0.0010217480328189,0.00101277128024054,0.00101063287688421,0.00100160120267575,0.00100385460034863,0.00105011607613065,0.00142020617649898,0.00145754551593172,0.00146593833439695
4285,0.000708140133453897,0.000832014046304044,0.000915827781137953,0.000914645486392585,0.000908948821090812,0.000901428800830175,0.000893908780569536,0.000886388760308899,0.000878868740048261,0.000871348719787623,0.000863828699526986,0.000856308679266348,0.00084878865900571,0.00084595243558451,0.000838394797769013,0.000851154918425704,0.000900446473199541,0.00118348357933393,0.00121492976386128,0.00123102752109841
4286,0.000393742652378245,0.000445536525561519,0.000497891945202268,0.000496039624028403,0.000493091885149483,0.000489012064412463,0.000484932243675444,0.000480852422938425,0.000476772602201405,0.000472692781464385,0.000468612960727366,0.000464533139990347,0.000460453319253327,0.00046124464263105,0.000457125699636977,0.000468441384524212,0.000483340827225476,0.000636923686051909,0.000658637306609272,0.000667381376575625
4287,0.000220610766280922,0.000254684310192677,0.000281743456343651,0.000281496867560182,0.000280001814218884,0.000277685250840889,0.000275368687462895,0.0002730521240849,0.000270735560706906,0.000268418997328912,0.000266102433950917,0.000263785870572923,0.000261469307194928,0.000260901358108169,0.000258570750843028,0.000260745651819859,0.000272040101748931,0.000363984694014518,0.000377307722298673,0.000379128036510766
4288,0.000111251327701557,0.00012698721099666,0.000140973371930419,0.000140819151899678,0.000140160457643713,0.000139000843070263,0.000137841228496813,0.000136681613923364,0.000135521999349914,0.000134362384776465,0.000133202770203015,0.000132043155629566,0.000130883541056116,0.000130910485149161,0.000129741340795148,0.000131282525750912,0.000137326438834768,0.000183162016994739,0.000187907593244795,0.000191226951809711
4289,7.37010329522053e-06,7.94180747557509e-06,8.96311313476312e-06,8.89013482902628e-06,8.81715652328943e-06,8.74417821755259e-06,8.67119991181574e-06,8.5982216060789e-06,8.52524330034205e-06,8.4522649946052e-06,8.37928668886836e-06,8.30630838313152e-06,8.23333007739467e-06,8.16035177165782e-06,8.08737346592098e-06,8.30814678017502e-06,8.9377945809291e-06,1.24715739207078e-05,1.27449874552247e-05,1.28303297314094e-05
4290,3.20129153949766e-07,3.17558049767285e-07,3.14986945584805e-07,3.12415841402324e-07,3.09844737219844e-07,3.07273633037363e-07,3.04702528854883e-07,3.02131424672402e-07,2.99560320489922e-07,2.96989216307441e-07,2.94418112124961e-07,2.9184700794248e-07,2.8927590376e-07,2.8670479957752e-07,2.84133695395039e-07,2.81562591212559e-07,2.78991487030078e-07,2.76420382847598e-07,2.73849278665117e-07,2.71278174482637e-07
4291,4.17524024512095e-07,7.10503461742646e-07,8.1926229761661e-07,8.12609439794042e-07,8.05956581971475e-07,7.99303724148908e-07,7.92650866326341e-07,7.85998008503774e-07,7.79345150681207e-07,7.7269229285864e-07,7.66039435036073e-07,7.59386577213506e-07,7.52733719390939e-07,7.46080861568372e-07,7.39428003745804e-07,7.32775145923237e-07,7.2612228810067e-07,8.65764959707706e-07,8.57937133813619e-07,1.15923826398944e-06
4292,3.90994119259348e-07,3.87853859323957e-07,3.84713599388565e-07,3.81573339453173e-07,3.78433079517781e-07,3.7529281958239e-07,3.72152559646998e-07,3.69012299711606e-07,3.65872039776214e-07,3.62731779840822e-07,3.59591519905431e-07,3.56451259970039e-07,3.53311000034647e-07,3.50170740099255e-07,3.47030480163863e-07,3.43890220228472e-07,3.4074996029308e-07,6.381326256411e-07,6.32578722853931e-07,6.27024820066763e-07
4293,4.98133382481012e-07,6.06379636309689e-07,6.01477376652249e-07,6.72903114335561e-07,6.67387827858198e-07,6.61872541380834e-07,6.56357254903471e-07,6.50841968426108e-07,6.45326681948745e-07,6.39811395471382e-07,6.34296108994019e-07,6.28780822516656e-07,6.23265536039293e-07,6.17750249561929e-07,6.12234963084566e-07,6.16260676274797e-07,6.10668761444943e-07,8.3099407015569e-07,8.36309038298063e-07,9.05128499754408e-07
4294,2.79156007269604e-07,3.53241861297288e-07,4.59426642378078e-07,4.55695824615542e-07,4.51965006853006e-07,4.4823418909047e-07,4.44503371327934e-07,4.40772553565398e-07,4.37041735802862e-07,4.33310918040326e-07,4.2958010027779e-07,4.25849282515254e-07,4.22118464752718e-07,4.18387646990181e-07,4.14656829227645e-07,4.10926011465109e-07,5.34408405970108e-07,6.68902771350091e-07,6.63031882481966e-07,6.57160993613842e-07
4295,3.0306640609322e-07,4.15124062599374e-07,4.49186044501252e-07,4.4553192384916e-07,4.41877803197067e-07,4.38223682544975e-07,4.34569561892883e-07,4.30915441240791e-07,4.27261320588698e-07,4.23607199936606e-07,4.19953079284514e-07,4.16298958632422e-07,4.12644837980329e-07,4.08990717328237e-07,4.05336596676145e-07,4.01682476024053e-07,3.9802835537196e-07,4.70702057110043e-07,4.66434909638027e-07,5.74414559798622e-07
4296,8.51082622523665e-08,1.38944562855735e-07,1.37823139016258e-07,1.36701715176782e-07,1.35580291337305e-07,1.34458867497828e-07,1.33337443658352e-07,1.32216019818875e-07,1.31094595979399e-07,1.29973172139922e-07,1.28851748300446e-07,1.27730324460969e-07,1.26608900621492e-07,1.25487476782016e-07,1.24366052942539e-07,1.23244629103063e-07,1.22123205263586e-07,2.49123405815219e-07,3.17722404494705e-07,3.15003746847042e-07
4297,2.2408331597866e-07,2.22283588058598e-07,3.3273050340299e-07,3.30029265453628e-07,3.27328027504267e-07,3.24626789554906e-07,3.21925551605544e-07,3.19224313656183e-07,3.16523075706822e-07,3.1382183775746e-07,3.11120599808099e-07,3.08419361858737e-07,3.05718123909376e-07,3.03016885960015e-07,3.00315648010653e-07,2.97614410061292e-07,3.6783770946516e-07,5.1570955572729e-07,5.11208589857866e-07,5.06707623988443e-07
4298,1.18136019321455e-07,1.17187207840002e-07,2.30729841275359e-07,2.2886148956402e-07,2.26993137852682e-07,2.25124786141343e-07,2.23256434430004e-07,2.21388082718665e-07,2.19519731007327e-07,2.17651379295988e-07,2.15783027584649e-07,2.13914675873311e-07,2.12046324161972e-07,2.10177972450633e-07,2.08309620739294e-07,2.06441269027956e-07,2.14585031564095e-07,3.24882807736444e-07,3.9645195566539e-07,3.93003980306664e-07
4299,2.67146398642384e-07,3.00779340305114e-07,3.69903461178467e-07,3.66895798343218e-07,3.63888135507969e-07,3.6088047267272e-07,3.57872809837471e-07,3.54865147002222e-07,3.51857484166973e-07,3.48849821331724e-07,3.45842158496475e-07,3.42834495661226e-07,3.39826832825977e-07,3.36819169990728e-07,3.33811507155479e-07,4.45295158024108e-07,4.41367954958974e-07,5.49546829895555e-07,5.44719243688658e-07,5.39891657481761e-07
4300,3.41297308303642e-07,4.14883674921287e-07,4.11529507239871e-07,4.08175339558455e-07,4.04821171877039e-07,4.01467004195623e-07,3.98112836514208e-07,3.94758668832792e-07,3.91404501151376e-07,3.8805033346996e-07,3.84696165788544e-07,3.81341998107128e-07,3.77987830425713e-07,3.74633662744297e-07,3.71279495062881e-07,3.67925327381465e-07,4.06975311082839e-07,6.46941400973531e-07,6.4128969260377e-07,6.35637984234009e-07
4301,2.53211267432742e-07,2.51177590754036e-07,2.67610221133907e-07,2.65428231514896e-07,2.63246241895885e-07,2.61064252276873e-07,2.58882262657862e-07,2.56700273038851e-07,2.5451828341984e-07,2.52336293800829e-07,2.50154304181818e-07,2.47972314562807e-07,2.45790324943795e-07,2.43608335324784e-07,2.41426345705773e-07,2.48785285774125e-07,2.46526667802624e-07,3.45832764895891e-07,3.42758425752717e-07,3.39684086609543e-07
4302,7.6327367518676e-08,7.57143406987526e-08,1.87347391126713e-07,1.8583285427749e-07,1.84318317428268e-07,1.82803780579045e-07,1.81289243729823e-07,1.797747068806e-07,1.78260170031378e-07,1.76745633182155e-07,1.75231096332933e-07,1.73716559483711e-07,1.72202022634488e-07,1.70687485785266e-07,1.69172948936043e-07,1.67658412086821e-07,1.66143875237598e-07,1.64629338388376e-07,1.63114801539153e-07,1.61600264689931e-07
4303,4.57062695002041e-07,4.53391770478264e-07,4.49720845954488e-07,5.22377183979041e-07,5.18093232635341e-07,5.13809281291641e-07,5.09525329947941e-07,5.0524137860424e-07,5.00957427260541e-07,4.9667347591684e-07,4.9238952457314e-07,4.8810557322944e-07,4.8382162188574e-07,4.7953767054204e-07,4.7525371919834e-07,4.7096976785464e-07,4.6668581651094e-07,8.31234140404473e-07,9.07458080324629e-07,9.75868698965266e-07
4304,1.30938232503387e-05,1.52164554492132e-05,1.70011125053749e-05,1.68627339968222e-05,1.67243554882695e-05,1.65859769797168e-05,1.64475984711641e-05,1.63092199626114e-05,1.61708414540587e-05,1.6032462945506e-05,1.58940844369533e-05,1.57557059284006e-05,1.56173274198479e-05,1.54789489112952e-05,1.53405704027425e-05,1.54597961691071e-05,1.57985770893702e-05,2.06245540705202e-05,2.09877351763912e-05,2.15382248712495e-05
4305,0.000112637878355229,0.000130336961176298,0.000140392219782869,0.000139820214881037,0.00013880152417495,0.000137652596236792,0.000136503668298635,0.000135354740360477,0.00013420581242232,0.000133056884484162,0.000131907956546004,0.000130759028607847,0.000129610100669689,0.00012883586960103,0.000127683932258484,0.000128197161178674,0.000134994196366536,0.000181797070024063,0.000184894545192049,0.000185776756188831
4306,0.000247218991450897,0.000280672290184221,0.000300542028265587,0.000299324505904017,0.000297055445973898,0.000294596039406549,0.000292136632839199,0.000289677226271849,0.000287217819704499,0.000284758413137149,0.000282299006569799,0.00027983960000245,0.0002773801934351,0.000275514056417284,0.000273049884959652,0.000273380518888491,0.000285320454678306,0.000390935543621822,0.000399087441147655,0.000398957911926729
4307,0.000400580400362997,0.000479507358533715,0.000502078791763053,0.000499656953612095,0.000495921813565479,0.000491815998966846,0.000487710184368212,0.000483604369769579,0.000479498555170945,0.000475392740572312,0.000471286925973678,0.000467181111375045,0.000463075296776411,0.000459750099045558,0.000455638014854448,0.000456450032071588,0.000487254307572525,0.000679930581846444,0.00069135999273641,0.000691510431412154
4308,0.000535524071728969,0.000615610181852212,0.000655953002885828,0.000653501293866722,0.000649625953088561,0.000644247878689417,0.000638869804290274,0.00063349172989113,0.000628113655491987,0.000622735581092843,0.0006173575066937,0.000611979432294557,0.000606601357895413,0.00060493901718173,0.000599531099522399,0.000601788650739875,0.000627290683517233,0.00084769602355768,0.000861034534853681,0.00087048650803466
4309,0.000455638110079686,0.00052801606573631,0.000563944836388751,0.000562623415888073,0.00055881902015521,0.000554193130737151,0.000549567241319093,0.000544941351901035,0.000540315462482976,0.000535689573064918,0.00053106368364686,0.000526437794228801,0.000521811904810743,0.000518778471426809,0.000514139792040099,0.000517776740553272,0.000549218540218768,0.000737769362076024,0.000758523992805697,0.000759981897424326
4310,0.000395534085385577,0.000454457516429654,0.000483763843617723,0.000482756206350847,0.000479040674488778,0.000475074687463625,0.000471108700438473,0.00046714271341332,0.000463176726388168,0.000459210739363015,0.000455244752337863,0.00045127876531271,0.000447312778287558,0.000444158630757975,0.000440186123356647,0.000439052299100169,0.000465279834643662,0.000626886404933554,0.000635726142207425,0.000639228858931538
4311,0.000291201735806334,0.00033444339595268,0.000352084501543992,0.000350736937467975,0.000348422894489042,0.000345537814368466,0.000342652734247889,0.000339767654127314,0.000336882574006738,0.000333997493886162,0.000331112413765585,0.000328227333645009,0.000325342253524434,0.000323456359516281,0.000320563254317335,0.00032528542309022,0.000349982326827233,0.000488351429562579,0.000493703472271832,0.000493253558875228
4312,0.000119323997273475,0.000137996388818669,0.000146528848095982,0.000145666071899125,0.000144728287948859,0.000143530031133611,0.000142331774318362,0.000141133517503113,0.000139935260687864,0.000138737003872615,0.000137538747057366,0.000136340490242117,0.000135142233426868,0.00013453724289753,0.000133334221191999,0.00013511635754711,0.000148760211557299,0.000207124045811349,0.000209353926514105,0.000212612752333254
4313,2.42212948722036e-05,2.77973952621325e-05,2.99987592247616e-05,2.98307788116989e-05,2.96454889285615e-05,2.94000899637397e-05,2.91546909989179e-05,2.89092920340961e-05,2.86638930692742e-05,2.84184941044524e-05,2.81730951396306e-05,2.79276961748088e-05,2.7682297209987e-05,2.76242453486993e-05,2.73773416816832e-05,2.74851321534625e-05,3.04236014877338e-05,4.16561108339666e-05,4.2152047238202e-05,4.3677288280658e-05
4314,3.7231600715203e-07,4.45652192780856e-07,4.42048858823964e-07,4.38445524867073e-07,4.34842190910182e-07,4.3123885695329e-07,4.27635522996399e-07,4.24032189039508e-07,4.20428855082616e-07,4.16825521125725e-07,4.13222187168834e-07,4.09618853211942e-07,4.06015519255051e-07,4.0241218529816e-07,3.98808851341268e-07,3.95205517384377e-07,3.91602183427486e-07,6.33334039779332e-07,6.27760262472687e-07,6.22186485166042e-07
4315,1.54165788417604e-07,1.52927583356165e-07,2.6617901247307e-07,2.64021267181746e-07,2.61863521890422e-07,2.59705776599098e-07,2.57548031307774e-07,2.5539028601645e-07,2.53232540725125e-07,2.51074795433801e-07,2.48917050142477e-07,2.46759304851153e-07,2.44601559559829e-07,2.42443814268505e-07,2.40286068977181e-07,2.38128323685856e-07,2.35970578394532e-07,2.52894438799599e-07,2.50583436803294e-07,2.48272434806989e-07
4316,3.93636885032562e-07,3.90475330598544e-07,4.81973419594668e-07,4.78051591702607e-07,4.74129763810546e-07,4.70207935918485e-07,4.66286108026425e-07,4.62364280134364e-07,4.58442452242303e-07,4.54520624350242e-07,4.50598796458181e-07,4.4667696856612e-07,4.4275514067406e-07,4.38833312781999e-07,4.34911484889938e-07,4.30989656997877e-07,4.27067829105816e-07,6.2709620730442e-07,7.66702683216606e-07,7.59976872550329e-07
4317,1.75617923984747e-07,2.88696897573837e-07,2.86366854210215e-07,3.60363093671695e-07,3.5742002348815e-07,3.54476953304605e-07,3.5153388312106e-07,3.48590812937515e-07,3.45647742753969e-07,3.42704672570424e-07,3.39761602386879e-07,3.36818532203334e-07,3.33875462019789e-07,3.30932391836244e-07,3.27989321652699e-07,3.34587036822291e-07,3.31567338286256e-07,4.85651173474314e-07,4.81369673108525e-07,5.53414455567839e-07
4318,3.9008669234235e-07,4.99198128358992e-07,4.9516357223606e-07,4.91129016113129e-07,4.87094459990197e-07,4.83059903867266e-07,4.79025347744334e-07,4.74990791621403e-07,4.70956235498471e-07,4.6692167937554e-07,4.62887123252608e-07,4.58852567129677e-07,4.54818011006745e-07,4.50783454883814e-07,4.46748898760882e-07,4.42714342637951e-07,5.54006390825735e-07,6.89628992356325e-07,6.96260087840994e-07,6.90067976714863e-07
4319,1.5218716335979e-07,3.3735980534757e-07,3.34640424129203e-07,3.31921042910836e-07,3.29201661692469e-07,3.26482280474102e-07,3.23762899255735e-07,3.21043518037368e-07,3.18324136819001e-07,3.15604755600634e-07,3.12885374382267e-07,3.101659931639e-07,3.07446611945533e-07,3.04727230727166e-07,3.02007849508799e-07,2.99288468290432e-07,2.96569087072065e-07,5.02715196285083e-07,4.98318275458142e-07,4.93921354631201e-07
4320,3.98481610308724e-07,3.95281132625488e-07,3.92080654942252e-07,3.88880177259015e-07,3.85679699575779e-07,3.82479221892543e-07,3.79278744209306e-07,3.7607826652607e-07,3.72877788842834e-07,3.69677311159597e-07,3.66476833476361e-07,3.63276355793125e-07,3.60075878109889e-07,3.56875400426652e-07,3.53674922743416e-07,3.5047444506018e-07,3.47273967376943e-07,7.51476329300609e-07,7.45003721448691e-07,7.38531113596773e-07
4321,1.7697261175099e-07,1.75551222860082e-07,1.74129833969173e-07,1.72708445078265e-07,1.71287056187357e-07,1.69865667296448e-07,1.6844427840554e-07,1.67022889514631e-07,1.65601500623723e-07,1.64180111732815e-07,1.62758722841906e-07,1.61337333950998e-07,1.59915945060089e-07,1.58494556169181e-07,1.57073167278273e-07,1.55651778387364e-07,1.54230389496456e-07,3.24465609307138e-07,3.21665528041986e-07,3.18865446776835e-07
4322,3.84997110228125e-07,4.94149001289489e-07,4.90155311859694e-07,4.86161622429899e-07,4.82167933000104e-07,4.78174243570309e-07,4.74180554140514e-07,4.70186864710719e-07,4.66193175280924e-07,4.62199485851129e-07,4.58205796421334e-07,4.5421210699154e-07,4.50218417561745e-07,4.4622472813195e-07,4.42231038702155e-07,4.3823734927236e-07,4.34243659842565e-07,5.42494040874629e-07,5.37598841415535e-07,5.32703641956442e-07
