"Start","Finish","GridLoad_MWh"
2013-01-19 15:00:00,2013-01-19 16:00:00,2305.743
2013-01-19 16:00:00,2013-01-19 17:00:00,2381.315
2013-01-19 17:00:00,2013-01-19 18:00:00,2400.606
2013-01-19 18:00:00,2013-01-19 19:00:00,2368.638
2013-01-19 19:00:00,2013-01-19 20:00:00,2315.3
2013-01-19 20:00:00,2013-01-19 21:00:00,2280.555
2013-01-19 21:00:00,2013-01-19 22:00:00,2152.884
2013-01-19 22:00:00,2013-01-19 23:00:00,2000.136
2013-01-19 23:00:00,2013-01-20 00:00:00,1863.858
2013-01-20 00:00:00,2013-01-20 01:00:00,1758.397
2013-01-20 01:00:00,2013-01-20 02:00:00,1676.785
2013-01-20 02:00:00,2013-01-20 03:00:00,1634.493
2013-01-20 03:00:00,2013-01-20 04:00:00,1599.807
2013-01-20 04:00:00,2013-01-20 05:00:00,1603.26
2013-01-20 05:00:00,2013-01-20 06:00:00,1585.507
2013-01-20 06:00:00,2013-01-20 07:00:00,1603.147
2013-01-20 07:00:00,2013-01-20 08:00:00,1690.002
2013-01-20 08:00:00,2013-01-20 09:00:00,1808.267
2013-01-20 09:00:00,2013-01-20 10:00:00,1942.273
2013-01-20 10:00:00,2013-01-20 11:00:00,2096.235
2013-01-20 11:00:00,2013-01-20 12:00:00,2231.726
2013-01-20 12:00:00,2013-01-20 13:00:00,2353.229
2013-01-20 13:00:00,2013-01-20 14:00:00,2423.576
2013-01-20 14:00:00,2013-01-20 15:00:00,2489.521
2013-01-20 15:00:00,2013-01-20 16:00:00,2577.204
2013-01-20 16:00:00,2013-01-20 17:00:00,2650.418
2013-01-20 17:00:00,2013-01-20 18:00:00,2681.225
2013-01-20 18:00:00,2013-01-20 19:00:00,2655.308
2013-01-20 19:00:00,2013-01-20 20:00:00,2564.033
2013-01-20 20:00:00,2013-01-20 21:00:00,2491.452
2013-01-20 21:00:00,2013-01-20 22:00:00,2322.985
2013-01-20 22:00:00,2013-01-20 23:00:00,2126.245
2013-01-20 23:00:00,2013-01-21 00:00:00,1939.15
2013-01-21 00:00:00,2013-01-21 01:00:00,1822.099
2013-01-21 01:00:00,2013-01-21 02:00:00,1759.344
2013-01-21 02:00:00,2013-01-21 03:00:00,1723.146
2013-01-21 03:00:00,2013-01-21 04:00:00,1703.075
2013-01-21 04:00:00,2013-01-21 05:00:00,1718.734
2013-01-21 05:00:00,2013-01-21 06:00:00,1789.728
2013-01-21 06:00:00,2013-01-21 07:00:00,1978.846
2013-01-21 07:00:00,2013-01-21 08:00:00,2190.607
2013-01-21 08:00:00,2013-01-21 09:00:00,2341.103
2013-01-21 09:00:00,2013-01-21 10:00:00,2427.264
2013-01-21 10:00:00,2013-01-21 11:00:00,2452.627
2013-01-21 11:00:00,2013-01-21 12:00:00,2548.762
2013-01-21 12:00:00,2013-01-21 13:00:00,2665.515
2013-01-21 13:00:00,2013-01-21 14:00:00,2774.863
2013-01-21 14:00:00,2013-01-21 15:00:00,2845.793
2013-01-21 15:00:00,2013-01-21 16:00:00,2888.351
2013-01-21 16:00:00,2013-01-21 17:00:00,2887.999
2013-01-21 17:00:00,2013-01-21 18:00:00,2836.448
2013-01-21 18:00:00,2013-01-21 19:00:00,2719.671
2013-01-21 19:00:00,2013-01-21 20:00:00,2615.589
2013-01-21 20:00:00,2013-01-21 21:00:00,2541.585
2013-01-21 21:00:00,2013-01-21 22:00:00,2342.566
2013-01-21 22:00:00,2013-01-21 23:00:00,2128.507
2013-01-21 23:00:00,2013-01-22 00:00:00,1940.432
2013-01-22 00:00:00,2013-01-22 01:00:00,1825.312
2013-01-22 01:00:00,2013-01-22 02:00:00,1750.386
2013-01-22 02:00:00,2013-01-22 03:00:00,1723.666
2013-01-22 03:00:00,2013-01-22 04:00:00,1704.997
2013-01-22 04:00:00,2013-01-22 05:00:00,1721.823
2013-01-22 05:00:00,2013-01-22 06:00:00,1812.245
2013-01-22 06:00:00,2013-01-22 07:00:00,1995.227
2013-01-22 07:00:00,2013-01-22 08:00:00,2213.142
2013-01-22 08:00:00,2013-01-22 09:00:00,2354.494
2013-01-22 09:00:00,2013-01-22 10:00:00,2435.638
2013-01-22 10:00:00,2013-01-22 11:00:00,2519.566
2013-01-22 11:00:00,2013-01-22 12:00:00,2615.165
2013-01-22 12:00:00,2013-01-22 13:00:00,2738.014
2013-01-22 13:00:00,2013-01-22 14:00:00,2884.992
2013-01-22 14:00:00,2013-01-22 15:00:00,2990.301
2013-01-22 15:00:00,2013-01-22 16:00:00,3084.37
2013-01-22 16:00:00,2013-01-22 17:00:00,3118.443
2013-01-22 17:00:00,2013-01-22 18:00:00,3059.283
2013-01-22 18:00:00,2013-01-22 19:00:00,2949.967
2013-01-22 19:00:00,2013-01-22 20:00:00,2840.888
2013-01-22 20:00:00,2013-01-22 21:00:00,2737.786
2013-01-22 21:00:00,2013-01-22 22:00:00,2521.538
2013-01-22 22:00:00,2013-01-22 23:00:00,2278.897
2013-01-22 23:00:00,2013-01-23 00:00:00,2094.975
2013-01-23 00:00:00,2013-01-23 01:00:00,1972.811
2013-01-23 01:00:00,2013-01-23 02:00:00,1888.597
2013-01-23 02:00:00,2013-01-23 03:00:00,1832.891
2013-01-23 03:00:00,2013-01-23 04:00:00,1800.074
2013-01-23 04:00:00,2013-01-23 05:00:00,1816.419
2013-01-23 05:00:00,2013-01-23 06:00:00,1885.845
2013-01-23 06:00:00,2013-01-23 07:00:00,2086.676
2013-01-23 07:00:00,2013-01-23 08:00:00,2331.353
2013-01-23 08:00:00,2013-01-23 09:00:00,2489.288
2013-01-23 09:00:00,2013-01-23 10:00:00,2546.587
2013-01-23 10:00:00,2013-01-23 11:00:00,2560.876
2013-01-23 11:00:00,2013-01-23 12:00:00,2605.497
2013-01-23 12:00:00,2013-01-23 13:00:00,2630.902
2013-01-23 13:00:00,2013-01-23 14:00:00,2674.897
2013-01-23 14:00:00,2013-01-23 15:00:00,2745.104
2013-01-23 15:00:00,2013-01-23 16:00:00,2769.695
2013-01-23 16:00:00,2013-01-23 17:00:00,2740.582
2013-01-23 17:00:00,2013-01-23 18:00:00,2673.116
2013-01-23 18:00:00,2013-01-23 19:00:00,2536.616
2013-01-23 19:00:00,2013-01-23 20:00:00,2465.61
2013-01-23 20:00:00,2013-01-23 21:00:00,2399.265
2013-01-23 21:00:00,2013-01-23 22:00:00,2212.999
2013-01-23 22:00:00,2013-01-23 23:00:00,2022.352
2013-01-23 23:00:00,2013-01-24 00:00:00,1851.553
2013-01-24 00:00:00,2013-01-24 01:00:00,1743.407
2013-01-24 01:00:00,2013-01-24 02:00:00,1682.701
2013-01-24 02:00:00,2013-01-24 03:00:00,1663.671
2013-01-24 03:00:00,2013-01-24 04:00:00,1649.117
2013-01-24 04:00:00,2013-01-24 05:00:00,1677.684
2013-01-24 05:00:00,2013-01-24 06:00:00,1781.236
2013-01-24 06:00:00,2013-01-24 07:00:00,1953.569
2013-01-24 07:00:00,2013-01-24 08:00:00,2161.671
2013-01-24 08:00:00,2013-01-24 09:00:00,2294.063
2013-01-24 09:00:00,2013-01-24 10:00:00,2333.261
2013-01-24 10:00:00,2013-01-24 11:00:00,2341.124
2013-01-24 11:00:00,2013-01-24 12:00:00,2364.203
2013-01-24 12:00:00,2013-01-24 13:00:00,2369.299
2013-01-24 13:00:00,2013-01-24 14:00:00,2396.191
2013-01-24 14:00:00,2013-01-24 15:00:00,2423.091
2013-01-24 15:00:00,2013-01-24 16:00:00,2459.839
2013-01-24 16:00:00,2013-01-24 17:00:00,2476.744
2013-01-24 17:00:00,2013-01-24 18:00:00,2476.973
2013-01-24 18:00:00,2013-01-24 19:00:00,2448.608
2013-01-24 19:00:00,2013-01-24 20:00:00,2430.665
2013-01-24 20:00:00,2013-01-24 21:00:00,2375.021
2013-01-24 21:00:00,2013-01-24 22:00:00,2188.731
2013-01-24 22:00:00,2013-01-24 23:00:00,2017.386
2013-01-24 23:00:00,2013-01-25 00:00:00,1853.9
2013-01-25 00:00:00,2013-01-25 01:00:00,1755.779
2013-01-25 01:00:00,2013-01-25 02:00:00,1689.415
2013-01-25 02:00:00,2013-01-25 03:00:00,1657.595
2013-01-25 03:00:00,2013-01-25 04:00:00,1656.128
2013-01-25 04:00:00,2013-01-25 05:00:00,1684.584
2013-01-25 05:00:00,2013-01-25 06:00:00,1768.092
2013-01-25 06:00:00,2013-01-25 07:00:00,1934.582
2013-01-25 07:00:00,2013-01-25 08:00:00,2129.685
2013-01-25 08:00:00,2013-01-25 09:00:00,2231.719
2013-01-25 09:00:00,2013-01-25 10:00:00,2264.938
2013-01-25 10:00:00,2013-01-25 11:00:00,2301.727
2013-01-25 11:00:00,2013-01-25 12:00:00,2357.992
2013-01-25 12:00:00,2013-01-25 13:00:00,2424.425
2013-01-25 13:00:00,2013-01-25 14:00:00,2506.675
2013-01-25 14:00:00,2013-01-25 15:00:00,2566.554
2013-01-25 15:00:00,2013-01-25 16:00:00,2609.558
2013-01-25 16:00:00,2013-01-25 17:00:00,2629.447
2013-01-25 17:00:00,2013-01-25 18:00:00,2590.794
2013-01-25 18:00:00,2013-01-25 19:00:00,2519.751
2013-01-25 19:00:00,2013-01-25 20:00:00,2459.23
2013-01-25 20:00:00,2013-01-25 21:00:00,2400.301
2013-01-25 21:00:00,2013-01-25 22:00:00,2233.98
2013-01-25 22:00:00,2013-01-25 23:00:00,2048.569
2013-01-25 23:00:00,2013-01-26 00:00:00,1896.107
2013-01-26 00:00:00,2013-01-26 01:00:00,1792.061
2013-01-26 01:00:00,2013-01-26 02:00:00,1714.813
2013-01-26 02:00:00,2013-01-26 03:00:00,1665.316
2013-01-26 03:00:00,2013-01-26 04:00:00,1649.709
2013-01-26 04:00:00,2013-01-26 05:00:00,1657.248
2013-01-26 05:00:00,2013-01-26 06:00:00,1662.776
2013-01-26 06:00:00,2013-01-26 07:00:00,1707.028
2013-01-26 07:00:00,2013-01-26 08:00:00,1808.634
2013-01-26 08:00:00,2013-01-26 09:00:00,1922.231
2013-01-26 09:00:00,2013-01-26 10:00:00,2010.46
2013-01-26 10:00:00,2013-01-26 11:00:00,2086.257
2013-01-26 11:00:00,2013-01-26 12:00:00,2191.669
2013-01-26 12:00:00,2013-01-26 13:00:00,2278.924
2013-01-26 13:00:00,2013-01-26 14:00:00,2390.655
2013-01-26 14:00:00,2013-01-26 15:00:00,2466.241
2013-01-26 15:00:00,2013-01-26 16:00:00,2494.053
2013-01-26 16:00:00,2013-01-26 17:00:00,2535.807
2013-01-26 17:00:00,2013-01-26 18:00:00,2485.39
2013-01-26 18:00:00,2013-01-26 19:00:00,2403.138
2013-01-26 19:00:00,2013-01-26 20:00:00,2315.738
2013-01-26 20:00:00,2013-01-26 21:00:00,2294.979
2013-01-26 21:00:00,2013-01-26 22:00:00,2222.312
2013-01-26 22:00:00,2013-01-26 23:00:00,2099.142
2013-01-26 23:00:00,2013-01-27 00:00:00,1957.536
2013-01-27 00:00:00,2013-01-27 01:00:00,1849.781
2013-01-27 01:00:00,2013-01-27 02:00:00,1775.26
2013-01-27 02:00:00,2013-01-27 03:00:00,1732.541
2013-01-27 03:00:00,2013-01-27 04:00:00,1709.727
2013-01-27 04:00:00,2013-01-27 05:00:00,1705.558
2013-01-27 05:00:00,2013-01-27 06:00:00,1679.217
2013-01-27 06:00:00,2013-01-27 07:00:00,1686.274
2013-01-27 07:00:00,2013-01-27 08:00:00,1754.242
2013-01-27 08:00:00,2013-01-27 09:00:00,1845.969
2013-01-27 09:00:00,2013-01-27 10:00:00,1931.501
2013-01-27 10:00:00,2013-01-27 11:00:00,2112.406
2013-01-27 11:00:00,2013-01-27 12:00:00,2242.649
2013-01-27 12:00:00,2013-01-27 13:00:00,2368.998
2013-01-27 13:00:00,2013-01-27 14:00:00,2482.302
2013-01-27 14:00:00,2013-01-27 15:00:00,2556.21
2013-01-27 15:00:00,2013-01-27 16:00:00,2658.404
2013-01-27 16:00:00,2013-01-27 17:00:00,2723.44
2013-01-27 17:00:00,2013-01-27 18:00:00,2734.746
2013-01-27 18:00:00,2013-01-27 19:00:00,2692.306
2013-01-27 19:00:00,2013-01-27 20:00:00,2609.939
2013-01-27 20:00:00,2013-01-27 21:00:00,2560.402
2013-01-27 21:00:00,2013-01-27 22:00:00,2417.397
2013-01-27 22:00:00,2013-01-27 23:00:00,2233.599
2013-01-27 23:00:00,2013-01-28 00:00:00,2040.162
2013-01-28 00:00:00,2013-01-28 01:00:00,1885.903
2013-01-28 01:00:00,2013-01-28 02:00:00,1795.785
2013-01-28 02:00:00,2013-01-28 03:00:00,1755.848
2013-01-28 03:00:00,2013-01-28 04:00:00,1712.659
2013-01-28 04:00:00,2013-01-28 05:00:00,1706.072
2013-01-28 05:00:00,2013-01-28 06:00:00,1683.186
2013-01-28 06:00:00,2013-01-28 07:00:00,1707.232
2013-01-28 07:00:00,2013-01-28 08:00:00,1790.811
2013-01-28 08:00:00,2013-01-28 09:00:00,1878.109
2013-01-28 09:00:00,2013-01-28 10:00:00,1922.532
2013-01-28 10:00:00,2013-01-28 11:00:00,1973.928
2013-01-28 11:00:00,2013-01-28 12:00:00,2046.768
2013-01-28 12:00:00,2013-01-28 13:00:00,2116.337
2013-01-28 13:00:00,2013-01-28 14:00:00,2210.633
2013-01-28 14:00:00,2013-01-28 15:00:00,2305.572
2013-01-28 15:00:00,2013-01-28 16:00:00,2405.622
2013-01-28 16:00:00,2013-01-28 17:00:00,2508.774
2013-01-28 17:00:00,2013-01-28 18:00:00,2575.102
2013-01-28 18:00:00,2013-01-28 19:00:00,2566.781
2013-01-28 19:00:00,2013-01-28 20:00:00,2536.773
2013-01-28 20:00:00,2013-01-28 21:00:00,2464.761
2013-01-28 21:00:00,2013-01-28 22:00:00,2284.481
2013-01-28 22:00:00,2013-01-28 23:00:00,2073.341
2013-01-28 23:00:00,2013-01-29 00:00:00,1889.762
2013-01-29 00:00:00,2013-01-29 01:00:00,1776.52
2013-01-29 01:00:00,2013-01-29 02:00:00,1703.022
2013-01-29 02:00:00,2013-01-29 03:00:00,1660.382
2013-01-29 03:00:00,2013-01-29 04:00:00,1653.257
2013-01-29 04:00:00,2013-01-29 05:00:00,1671.597
2013-01-29 05:00:00,2013-01-29 06:00:00,1750.881
2013-01-29 06:00:00,2013-01-29 07:00:00,1944.217
2013-01-29 07:00:00,2013-01-29 08:00:00,2165.475
2013-01-29 08:00:00,2013-01-29 09:00:00,2306.542
2013-01-29 09:00:00,2013-01-29 10:00:00,2409.999
2013-01-29 10:00:00,2013-01-29 11:00:00,2480.899
2013-01-29 11:00:00,2013-01-29 12:00:00,2563.188
2013-01-29 12:00:00,2013-01-29 13:00:00,2650.81
2013-01-29 13:00:00,2013-01-29 14:00:00,2721.952
2013-01-29 14:00:00,2013-01-29 15:00:00,2769.38
2013-01-29 15:00:00,2013-01-29 16:00:00,2808.659
2013-01-29 16:00:00,2013-01-29 17:00:00,2824.633
2013-01-29 17:00:00,2013-01-29 18:00:00,2796.808
2013-01-29 18:00:00,2013-01-29 19:00:00,2681.748
2013-01-29 19:00:00,2013-01-29 20:00:00,2608.373
2013-01-29 20:00:00,2013-01-29 21:00:00,2512.307
2013-01-29 21:00:00,2013-01-29 22:00:00,2316.545
2013-01-29 22:00:00,2013-01-29 23:00:00,2112.235
2013-01-29 23:00:00,2013-01-30 00:00:00,1923.079
2013-01-30 00:00:00,2013-01-30 01:00:00,1804.923
2013-01-30 01:00:00,2013-01-30 02:00:00,1734.229
2013-01-30 02:00:00,2013-01-30 03:00:00,1710.332
2013-01-30 03:00:00,2013-01-30 04:00:00,1697.646
2013-01-30 04:00:00,2013-01-30 05:00:00,1716.426
2013-01-30 05:00:00,2013-01-30 06:00:00,1806.34
2013-01-30 06:00:00,2013-01-30 07:00:00,1986.879
2013-01-30 07:00:00,2013-01-30 08:00:00,2200.57
2013-01-30 08:00:00,2013-01-30 09:00:00,2331.029
2013-01-30 09:00:00,2013-01-30 10:00:00,2421.808
2013-01-30 10:00:00,2013-01-30 11:00:00,2484.753
2013-01-30 11:00:00,2013-01-30 12:00:00,2583.868
2013-01-30 12:00:00,2013-01-30 13:00:00,2651.165
2013-01-30 13:00:00,2013-01-30 14:00:00,2761.428
2013-01-30 14:00:00,2013-01-30 15:00:00,2871.46
2013-01-30 15:00:00,2013-01-30 16:00:00,2919.254
2013-01-30 16:00:00,2013-01-30 17:00:00,2955.548
2013-01-30 17:00:00,2013-01-30 18:00:00,2900.731
2013-01-30 18:00:00,2013-01-30 19:00:00,2799.282
2013-01-30 19:00:00,2013-01-30 20:00:00,2742.292
2013-01-30 20:00:00,2013-01-30 21:00:00,2677.85
2013-01-30 21:00:00,2013-01-30 22:00:00,2496.856
2013-01-30 22:00:00,2013-01-30 23:00:00,2262.513
2013-01-30 23:00:00,2013-01-31 00:00:00,2074.361
2013-01-31 00:00:00,2013-01-31 01:00:00,1929.213
2013-01-31 01:00:00,2013-01-31 02:00:00,1836.262
2013-01-31 02:00:00,2013-01-31 03:00:00,1782.399
2013-01-31 03:00:00,2013-01-31 04:00:00,1738.549
2013-01-31 04:00:00,2013-01-31 05:00:00,1758.019
2013-01-31 05:00:00,2013-01-31 06:00:00,1819.354
2013-01-31 06:00:00,2013-01-31 07:00:00,1988.177
2013-01-31 07:00:00,2013-01-31 08:00:00,2165.8
2013-01-31 08:00:00,2013-01-31 09:00:00,2285.194
2013-01-31 09:00:00,2013-01-31 10:00:00,2337.461
2013-01-31 10:00:00,2013-01-31 11:00:00,2374.085
2013-01-31 11:00:00,2013-01-31 12:00:00,2438.127
2013-01-31 12:00:00,2013-01-31 13:00:00,2546.228
2013-01-31 13:00:00,2013-01-31 14:00:00,2683.195
2013-01-31 14:00:00,2013-01-31 15:00:00,2815.217
2013-01-31 15:00:00,2013-01-31 16:00:00,2963.872
2013-01-31 16:00:00,2013-01-31 17:00:00,3027.838
2013-01-31 17:00:00,2013-01-31 18:00:00,3049.61
2013-01-31 18:00:00,2013-01-31 19:00:00,2994.99
2013-01-31 19:00:00,2013-01-31 20:00:00,2921.04
2013-01-31 20:00:00,2013-01-31 21:00:00,2828.957
2013-01-31 21:00:00,2013-01-31 22:00:00,2578.463
2013-01-31 22:00:00,2013-01-31 23:00:00,2313.601
2013-01-31 23:00:00,2013-02-01 00:00:00,2084.88
2013-02-01 00:00:00,2013-02-01 01:00:00,1946.554
2013-02-01 01:00:00,2013-02-01 02:00:00,1847.316
2013-02-01 02:00:00,2013-02-01 03:00:00,1798.275
2013-02-01 03:00:00,2013-02-01 04:00:00,1770.232
2013-02-01 04:00:00,2013-02-01 05:00:00,1779.814
2013-02-01 05:00:00,2013-02-01 06:00:00,1836.238
2013-02-01 06:00:00,2013-02-01 07:00:00,2001.488
2013-02-01 07:00:00,2013-02-01 08:00:00,2219.272
2013-02-01 08:00:00,2013-02-01 09:00:00,2357.631
2013-02-01 09:00:00,2013-02-01 10:00:00,2427.861
2013-02-01 10:00:00,2013-02-01 11:00:00,2515.812
2013-02-01 11:00:00,2013-02-01 12:00:00,2657.461
2013-02-01 12:00:00,2013-02-01 13:00:00,2803.094
2013-02-01 13:00:00,2013-02-01 14:00:00,2937.561
2013-02-01 14:00:00,2013-02-01 15:00:00,3064.456
2013-02-01 15:00:00,2013-02-01 16:00:00,3152.034
2013-02-01 16:00:00,2013-02-01 17:00:00,3200.477
2013-02-01 17:00:00,2013-02-01 18:00:00,3171.888
2013-02-01 18:00:00,2013-02-01 19:00:00,3016.906
2013-02-01 19:00:00,2013-02-01 20:00:00,2895.7
2013-02-01 20:00:00,2013-02-01 21:00:00,2794.908
2013-02-01 21:00:00,2013-02-01 22:00:00,2566.211
2013-02-01 22:00:00,2013-02-01 23:00:00,2306.987
2013-02-01 23:00:00,2013-02-02 00:00:00,2095.524
2013-02-02 00:00:00,2013-02-02 01:00:00,1934.421
2013-02-02 01:00:00,2013-02-02 02:00:00,1835.238
2013-02-02 02:00:00,2013-02-02 03:00:00,1783.975
2013-02-02 03:00:00,2013-02-02 04:00:00,1742.905
2013-02-02 04:00:00,2013-02-02 05:00:00,1744.605
2013-02-02 05:00:00,2013-02-02 06:00:00,1759.892
2013-02-02 06:00:00,2013-02-02 07:00:00,1806.347
2013-02-02 07:00:00,2013-02-02 08:00:00,1939.059
2013-02-02 08:00:00,2013-02-02 09:00:00,2119.854
2013-02-02 09:00:00,2013-02-02 10:00:00,2294.559
2013-02-02 10:00:00,2013-02-02 11:00:00,2460.366
2013-02-02 11:00:00,2013-02-02 12:00:00,2631.168
2013-02-02 12:00:00,2013-02-02 13:00:00,2758.505
2013-02-02 13:00:00,2013-02-02 14:00:00,2880.287
2013-02-02 14:00:00,2013-02-02 15:00:00,2989.287
2013-02-02 15:00:00,2013-02-02 16:00:00,3062.24
2013-02-02 16:00:00,2013-02-02 17:00:00,3113.822
2013-02-02 17:00:00,2013-02-02 18:00:00,3071.225
2013-02-02 18:00:00,2013-02-02 19:00:00,2998.771
2013-02-02 19:00:00,2013-02-02 20:00:00,2868.312
2013-02-02 20:00:00,2013-02-02 21:00:00,2752.953
2013-02-02 21:00:00,2013-02-02 22:00:00,2556.038
2013-02-02 22:00:00,2013-02-02 23:00:00,2332.441
2013-02-02 23:00:00,2013-02-03 00:00:00,2133.872
2013-02-03 00:00:00,2013-02-03 01:00:00,1970.99
2013-02-03 01:00:00,2013-02-03 02:00:00,1858.032
2013-02-03 02:00:00,2013-02-03 03:00:00,1805.003
2013-02-03 03:00:00,2013-02-03 04:00:00,1763.541
2013-02-03 04:00:00,2013-02-03 05:00:00,1733.217
2013-02-03 05:00:00,2013-02-03 06:00:00,1729.508
2013-02-03 06:00:00,2013-02-03 07:00:00,1742.151
2013-02-03 07:00:00,2013-02-03 08:00:00,1858.321
2013-02-03 08:00:00,2013-02-03 09:00:00,2025.91
2013-02-03 09:00:00,2013-02-03 10:00:00,2235.957
2013-02-03 10:00:00,2013-02-03 11:00:00,2452.862
2013-02-03 11:00:00,2013-02-03 12:00:00,2622.957
2013-02-03 12:00:00,2013-02-03 13:00:00,2722.331
2013-02-03 13:00:00,2013-02-03 14:00:00,2795.805
2013-02-03 14:00:00,2013-02-03 15:00:00,2844.951
2013-02-03 15:00:00,2013-02-03 16:00:00,2923.862
2013-02-03 16:00:00,2013-02-03 17:00:00,3009.297
2013-02-03 17:00:00,2013-02-03 18:00:00,3030.301
2013-02-03 18:00:00,2013-02-03 19:00:00,2976.687
2013-02-03 19:00:00,2013-02-03 20:00:00,2910.664
2013-02-03 20:00:00,2013-02-03 21:00:00,2822.857
2013-02-03 21:00:00,2013-02-03 22:00:00,2577.705
2013-02-03 22:00:00,2013-02-03 23:00:00,2310.946
2013-02-03 23:00:00,2013-02-04 00:00:00,2067.856
2013-02-04 00:00:00,2013-02-04 01:00:00,1916.378
2013-02-04 01:00:00,2013-02-04 02:00:00,1829.54
2013-02-04 02:00:00,2013-02-04 03:00:00,1786.51
2013-02-04 03:00:00,2013-02-04 04:00:00,1751.612
2013-02-04 04:00:00,2013-02-04 05:00:00,1791.531
2013-02-04 05:00:00,2013-02-04 06:00:00,1906.783
2013-02-04 06:00:00,2013-02-04 07:00:00,2127.419
2013-02-04 07:00:00,2013-02-04 08:00:00,2384.861
2013-02-04 08:00:00,2013-02-04 09:00:00,2519.422
2013-02-04 09:00:00,2013-02-04 10:00:00,2634.483
2013-02-04 10:00:00,2013-02-04 11:00:00,2723.185
2013-02-04 11:00:00,2013-02-04 12:00:00,2808.181
2013-02-04 12:00:00,2013-02-04 13:00:00,2864.113
2013-02-04 13:00:00,2013-02-04 14:00:00,2898.086
2013-02-04 14:00:00,2013-02-04 15:00:00,2913.85
2013-02-04 15:00:00,2013-02-04 16:00:00,2945.122
2013-02-04 16:00:00,2013-02-04 17:00:00,2985.646
2013-02-04 17:00:00,2013-02-04 18:00:00,2887.675
2013-02-04 18:00:00,2013-02-04 19:00:00,2738.896
2013-02-04 19:00:00,2013-02-04 20:00:00,2676.764
2013-02-04 20:00:00,2013-02-04 21:00:00,2547.944
2013-02-04 21:00:00,2013-02-04 22:00:00,2327.706
2013-02-04 22:00:00,2013-02-04 23:00:00,2084.841
2013-02-04 23:00:00,2013-02-05 00:00:00,1876.19
2013-02-05 00:00:00,2013-02-05 01:00:00,1764.73
2013-02-05 01:00:00,2013-02-05 02:00:00,1689.763
2013-02-05 02:00:00,2013-02-05 03:00:00,1658.121
2013-02-05 03:00:00,2013-02-05 04:00:00,1642.638
2013-02-05 04:00:00,2013-02-05 05:00:00,1659.315
2013-02-05 05:00:00,2013-02-05 06:00:00,1757.002
2013-02-05 06:00:00,2013-02-05 07:00:00,1955.522
2013-02-05 07:00:00,2013-02-05 08:00:00,2201.686
2013-02-05 08:00:00,2013-02-05 09:00:00,2322.786
2013-02-05 09:00:00,2013-02-05 10:00:00,2426.997
2013-02-05 10:00:00,2013-02-05 11:00:00,2507.23
2013-02-05 11:00:00,2013-02-05 12:00:00,2596.549
2013-02-05 12:00:00,2013-02-05 13:00:00,2652.318
2013-02-05 13:00:00,2013-02-05 14:00:00,2756.15
2013-02-05 14:00:00,2013-02-05 15:00:00,2732.397
2013-02-05 15:00:00,2013-02-05 16:00:00,2680.126
2013-02-05 16:00:00,2013-02-05 17:00:00,2664.836
2013-02-05 17:00:00,2013-02-05 18:00:00,2505.179
2013-02-05 18:00:00,2013-02-05 19:00:00,2408.848
2013-02-05 19:00:00,2013-02-05 20:00:00,2406.106
2013-02-05 20:00:00,2013-02-05 21:00:00,2327.338
2013-02-05 21:00:00,2013-02-05 22:00:00,2142.006
2013-02-05 22:00:00,2013-02-05 23:00:00,1931.496
2013-02-05 23:00:00,2013-02-06 00:00:00,1751.833
2013-02-06 00:00:00,2013-02-06 01:00:00,1656.384
2013-02-06 01:00:00,2013-02-06 02:00:00,1591.222
2013-02-06 02:00:00,2013-02-06 03:00:00,1560.716
2013-02-06 03:00:00,2013-02-06 04:00:00,1540.31
2013-02-06 04:00:00,2013-02-06 05:00:00,1569.385
2013-02-06 05:00:00,2013-02-06 06:00:00,1677.064
2013-02-06 06:00:00,2013-02-06 07:00:00,1869.004
2013-02-06 07:00:00,2013-02-06 08:00:00,2069.502
2013-02-06 08:00:00,2013-02-06 09:00:00,2111.798
2013-02-06 09:00:00,2013-02-06 10:00:00,2185.006
2013-02-06 10:00:00,2013-02-06 11:00:00,2212.787
2013-02-06 11:00:00,2013-02-06 12:00:00,2247.545
2013-02-06 12:00:00,2013-02-06 13:00:00,2290.138
2013-02-06 13:00:00,2013-02-06 14:00:00,2342.31
2013-02-06 14:00:00,2013-02-06 15:00:00,2392.655
2013-02-06 15:00:00,2013-02-06 16:00:00,2431.666
2013-02-06 16:00:00,2013-02-06 17:00:00,2461.524
2013-02-06 17:00:00,2013-02-06 18:00:00,2434.057
2013-02-06 18:00:00,2013-02-06 19:00:00,2351.515
2013-02-06 19:00:00,2013-02-06 20:00:00,2333.115
2013-02-06 20:00:00,2013-02-06 21:00:00,2245.331
2013-02-06 21:00:00,2013-02-06 22:00:00,2079.234
2013-02-06 22:00:00,2013-02-06 23:00:00,1877.345
2013-02-06 23:00:00,2013-02-07 00:00:00,1714.813
2013-02-07 00:00:00,2013-02-07 01:00:00,1627.7
2013-02-07 01:00:00,2013-02-07 02:00:00,1573.016
2013-02-07 02:00:00,2013-02-07 03:00:00,1538.001
2013-02-07 03:00:00,2013-02-07 04:00:00,1523.855
2013-02-07 04:00:00,2013-02-07 05:00:00,1544.051
2013-02-07 05:00:00,2013-02-07 06:00:00,1644.467
2013-02-07 06:00:00,2013-02-07 07:00:00,1854.073
2013-02-07 07:00:00,2013-02-07 08:00:00,2056.805
2013-02-07 08:00:00,2013-02-07 09:00:00,2112.189
2013-02-07 09:00:00,2013-02-07 10:00:00,2168.594
